2024-05-04 16:49:28,110,__main___datalog_Koopman,INFO,Datalog_time,time_delta_s, object_class, object_size, program_mode,x_mm,y_mm,z_mm,P_closure_psi,P_jaw1_psi,P_jaw2_psi,P_jaw3_psi,commanded_closure_pressure_psi, commanded_P_jaw1_psi, commanded_P_jaw2_psi, commanded_P_jaw3_psi,commanded_x_mm, commanded_y_mm,commanded_z_mm,sequence_num,target_P1_psi,target_P2_psi,target_P3_psi
2024-05-04 16:49:28,110,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.436532497406,elastic,40.0,LQR,-9.325000,12.925000,-180.180000,-0.018309,0.020598,0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.34691393977946117,0.2876848268961655,-180.18,0,0.060000000000000005,0.015000000000000001,0.030000000000000002
2024-05-04 16:49:28,166,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.49256324768066,elastic,40.0,LQR,-9.212500,12.775000,-180.180000,-0.018309,0.020598,0.004577,0.032042,0.000000,0.000000,0.000000,0.000000,-0.24764285053899193,0.22028057246314162,-180.18,1,0.0600220880954425,0.015005522023860626,0.03001104404772125
2024-05-04 16:49:28,222,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.54827070236206,elastic,40.0,LQR,-8.087500,11.175000,-180.180000,11.470858,0.018310,-0.002289,0.032042,7.591734,0.000000,0.000000,0.000000,-0.2657425101843457,0.25567169855747607,-180.18,2,0.060049082468590885,0.015012270617147721,0.030024541234295442
2024-05-04 16:49:28,278,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.60428404808044,elastic,40.0,LQR,-6.462500,8.900000,-180.180000,-0.011443,0.020598,-0.002289,0.032042,5.450405,0.000000,0.000000,0.000000,-0.2585550209512808,0.24841680481748368,-180.18,3,0.060080983105531414,0.015020245776382854,0.030040491552765707
2024-05-04 16:49:28,334,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.66021370887756,elastic,40.0,LQR,-4.850000,6.625000,-180.180000,4.094446,0.020598,-0.002289,0.032042,6.424443,0.000000,0.000000,0.000000,-0.25943911218653526,0.2509109301885171,-180.18,4,0.06011778998060362,0.015029447495150904,0.03005889499030181
2024-05-04 16:49:28,391,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.71670746803284,elastic,40.0,LQR,-3.250000,4.362500,-180.180000,6.014647,0.020598,0.004577,0.027464,6.576208,0.000000,0.000000,0.000000,-0.2582812381629165,0.25094509366744316,-180.18,5,0.06015950305179293,0.015039875762948232,0.030079751525896464
2024-05-04 16:49:28,446,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.77162981033325,elastic,40.0,LQR,-1.625000,2.075000,-180.180000,8.710711,0.018310,0.002289,0.027464,7.317168,0.000000,0.000000,0.000000,-0.2604623871945717,0.25140085488940406,-180.18,6,0.060206122255414725,0.015051530563853681,0.030103061127707362
2024-05-04 16:49:28,502,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.82814383506775,elastic,40.0,LQR,-0.487500,0.475000,-180.180000,5.547757,0.020598,0.011443,0.027464,6.815868,0.000000,0.000000,0.000000,-0.2572621596410549,0.2496194478369807,-180.18,7,0.060257647500089835,0.015064411875022459,0.030128823750044918
2024-05-04 16:49:28,558,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.88383865356445,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,7.989778,0.018310,0.011443,0.027464,7.702788,0.000000,0.000000,0.000000,-0.25957458620794466,0.25075220025631256,-180.18,8,0.06031407866001153,0.015078519665002883,0.030157039330005766
2024-05-04 16:49:28,614,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.9397840499878,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,2.929509,0.018310,0.011443,0.025176,7.834015,0.000000,0.000000,0.000000,-0.25834338746309554,0.25059027213429647,-180.18,9,0.06037541556750407,0.015093853891876018,0.030187707783752037
2024-05-04 16:49:28,669,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,129.99541592597961,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,6.941563,0.020598,0.004577,0.027464,7.925106,0.000000,0.000000,0.000000,-0.2560278623370759,0.25090887305187304,-180.18,10,0.060441658004872875,0.015110414501218219,0.030220829002436438
2024-05-04 16:49:28,726,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.05173707008362,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,8.397162,0.020598,0.018310,0.025176,8.141745,0.000000,0.000000,0.000000,-0.25551523473283844,0.25090904723511687,-180.18,11,0.060512805695546436,0.015128201423886609,0.030256402847773218
2024-05-04 16:49:28,781,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.10699486732483,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.010528,0.018310,0.018310,0.027464,8.695007,0.000000,0.000000,0.000000,-0.2576569290013521,0.2505626511846416,-180.18,12,0.060588858294510106,0.015147214573627527,0.030294429147255053
2024-05-04 16:49:28,837,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.1635890007019,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,6.071864,0.020598,0.011443,0.036619,8.250444,0.000000,0.000000,0.000000,-0.2551224621445467,0.2483371137408111,-180.18,13,0.06066981537803197,0.015167453844507992,0.030334907689015984
2024-05-04 16:49:28,910,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.23473572731018,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,7.616723,0.013732,0.004577,0.032042,10.161234,0.000000,0.000000,0.000000,-0.26073760074484964,0.2518905136340117,-180.18,14,0.060755676432680886,0.015188919108170221,0.030377838216340443
2024-05-04 16:49:28,973,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.29943180084229,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,6.790509,0.020598,0.004577,0.027464,9.072835,0.000000,0.000000,0.000000,-0.25170536840276914,0.25110315832088753,-180.18,15,0.06084644084363719,0.015211610210909297,0.030423220421818595
2024-05-04 16:49:29,028,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.3544683456421,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.445377,0.020598,0.004577,0.025176,10.215525,0.000000,0.000000,0.000000,-0.2528330281879094,0.25442598000329575,-180.18,16,0.0609421078822961,0.015235526970574025,0.03047105394114805
2024-05-04 16:49:29,085,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.41077828407288,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.175313,0.020598,0.011443,0.032042,9.921124,0.000000,0.000000,0.000000,-0.2530150311313442,0.25133957348570857,-180.18,17,0.06104267669316443,0.015260669173291108,0.030521338346582216
2024-05-04 16:49:29,141,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.46697092056274,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.253128,0.018310,0.002289,0.032042,10.781565,0.000000,0.000000,0.000000,-0.25477591871743094,0.25257017035673324,-180.18,18,0.061148146280051,0.01528703657001275,0.0305740731400255
2024-05-04 16:49:29,197,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.52338886260986,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.198199,0.018310,0.011443,0.032042,10.691635,0.000000,0.000000,0.000000,-0.25360394296865196,0.2513270081245993,-180.18,19,0.061258515491551105,0.015314628872887776,0.030629257745775552
2024-05-04 16:49:29,252,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.5782434940338,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.168447,0.018310,0.002289,0.032042,11.310034,0.000000,0.000000,0.000000,-0.253271561984746,0.25283318517272185,-180.18,20,0.061373783005826,0.0153434457514565,0.030686891502913
2024-05-04 16:49:29,309,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.63464951515198,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.168447,0.020598,-0.002289,0.027464,11.544936,0.000000,0.000000,0.000000,-0.2501587625295464,0.2544973290745352,-180.18,21,0.06149394731467773,0.015373486828669432,0.030746973657338864
2024-05-04 16:49:29,364,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.69057893753052,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.170735,0.020598,0.002289,0.025176,12.000000,0.000000,0.000000,0.000000,-0.2503294100074267,0.25538158799874217,-180.18,22,0.06161900670692033,0.015404751676730083,0.030809503353460166
2024-05-04 16:49:29,420,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.74641299247742,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.161581,0.025176,0.011443,0.025176,11.375651,0.000000,0.000000,0.000000,-0.24583104469444628,0.2539648663210111,-180.18,23,0.06174895925104835,0.015437239812762087,0.030874479625524174
2024-05-04 16:49:29,476,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.80254244804382,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.152426,0.018310,0.011443,0.032042,12.000000,0.000000,0.000000,0.000000,-0.25393450329333855,0.2538627662760134,-180.18,24,0.061883802777203574,0.015470950694300893,0.030941901388601787
2024-05-04 16:49:29,532,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.85828399658203,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.138694,0.018310,0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.25186098511877986,0.25255912271594805,-180.18,25,0.06202353485844129,0.015505883714610322,0.031011767429220644
2024-05-04 16:49:29,588,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.91410946846008,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.131828,0.020598,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24872128889265357,0.2535741414405083,-180.18,26,0.062168152791297324,0.015542038197824331,0.031084076395648662
2024-05-04 16:49:29,645,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,130.9706997871399,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.140983,0.020598,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24903964175883725,0.254582393943239,-180.18,27,0.06231765357565738,0.015579413393914344,0.03115882678782869
2024-05-04 16:49:29,699,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.0255525112152,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.161581,0.018310,0.004577,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2514210021768601,0.2543784030467102,-180.18,28,0.06247203389393028,0.01561800847348257,0.03123601694696514
2024-05-04 16:49:29,756,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.082195520401,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.013732,-0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2544842864879033,0.2560320850201753,-180.18,29,0.06263129008952704,0.01565782252238176,0.03131564504476352
2024-05-04 16:49:29,812,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.1381413936615,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.013732,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.25322869450652075,0.2539397968891402,-180.18,30,0.06279541814464769,0.015698854536161922,0.031397709072323844
2024-05-04 16:49:29,868,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.19424605369568,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.140983,0.013732,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2529697128150874,0.2544965117304429,-180.18,31,0.06296441365737802,0.015741103414344506,0.03148220682868901
2024-05-04 16:49:29,923,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.24921417236328,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.145560,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24810567175261497,0.25485125252790236,-180.18,32,0.06313827181809901,0.015784567954524754,0.03156913590904951
2024-05-04 16:49:29,996,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.32223677635193,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24877459421471848,0.2571840985049886,-180.18,33,0.06331698738521117,0.015829246846302793,0.03165849369260559
2024-05-04 16:49:30,073,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.3989224433899,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2462549034832891,0.25687715639448416,-180.18,34,0.06350055466017708,0.01587513866504427,0.03175027733008854
2024-05-04 16:49:30,145,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.4712815284729,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.157003,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24887551405730546,0.25785655422017617,-180.18,35,0.06368896746188515,0.01592224186547129,0.03184448373094258
2024-05-04 16:49:30,217,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.5428762435913,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.161581,0.018310,0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.24859468113806615,0.2562050058650878,-180.18,36,0.06388221910033813,0.015970554775084533,0.031941109550169065
2024-05-04 16:49:30,273,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.599369764328,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.157003,0.025176,-0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.24152788479556891,0.25680185190334454,-180.18,37,0.06408030234967003,0.01602007558741751,0.03204015117483502
2024-05-04 16:49:30,328,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.65458059310913,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.161581,0.020598,0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24666239280174249,0.2600479499378572,-180.18,38,0.06428320942049567,0.01607080235512392,0.03214160471024784
2024-05-04 16:49:30,385,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.71139478683472,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.152426,0.018310,0.013732,0.032042,12.000000,0.000000,0.000000,0.000000,-0.24833361477211635,0.2562130766682351,-180.18,39,0.0644909319315971,0.016122732982899277,0.03224546596579855
2024-05-04 16:49:30,441,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.76724553108215,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.152426,0.020598,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24519924327546933,0.2575236242099795,-180.18,40,0.06470346088095168,0.01617586522023792,0.03235173044047584
2024-05-04 16:49:30,497,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.82309556007385,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.175313,0.018310,0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2479330813126699,0.25961623989302696,-180.18,41,0.06492078661610697,0.01623019665402674,0.03246039330805348
2024-05-04 16:49:30,553,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.87863159179688,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.161581,0.020598,-0.002289,0.036619,12.000000,0.000000,0.000000,0.000000,-0.24576365796437696,0.2569277369627322,-180.18,42,0.06514289880390772,0.01628572470097693,0.03257144940195386
2024-05-04 16:49:30,608,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.9340958595276,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.157003,0.020598,0.011443,0.036619,12.000000,0.000000,0.000000,0.000000,-0.24541071694262767,0.25701097324865474,-180.18,43,0.06536978639958109,0.016342446599895272,0.032684893199790545
2024-05-04 16:49:30,663,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,131.9895327091217,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.018310,0.004577,0.036619,12.000000,0.000000,0.000000,0.000000,-0.2473562967748911,0.2584205286394155,-180.18,44,0.06560143761518591,0.01640035940379648,0.03280071880759296
2024-05-04 16:49:30,719,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.04523468017578,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.168447,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2436853257004478,0.26045911821140794,-180.18,45,0.06583783988743333,0.016459459971858333,0.032918919943716665
2024-05-04 16:49:30,775,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.10073447227478,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.020598,0.004577,0.025176,12.000000,0.000000,0.000000,0.000000,-0.24449472533950753,0.2621174600487607,-180.18,46,0.06607897984488519,0.016519744961221296,0.03303948992244259
2024-05-04 16:49:30,831,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.1574742794037,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.020598,0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.24533469443000328,0.26026973725669056,-180.18,47,0.06632484327453855,0.016581210818634638,0.033162421637269276
2024-05-04 16:49:30,886,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.2124891281128,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.157003,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24691710811831438,0.261498321880421,-180.18,48,0.06657541508780378,0.016643853771950944,0.03328770754390189
2024-05-04 16:49:30,943,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.26933693885803,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.157003,0.020598,0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.24476667068553015,0.26014171884681886,-180.18,49,0.06683067928588515,0.016707669821471288,0.033415339642942576
2024-05-04 16:49:30,998,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.32418990135193,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.168447,0.020598,-0.006866,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24466685675989977,0.2632774157959808,-180.18,50,0.06709061892457309,0.016772654731143272,0.033545309462286545
2024-05-04 16:49:31,063,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.38853359222412,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.025176,0.013732,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2404871140400759,0.259992844628921,-180.18,51,0.06735521607845747,0.016838804019614368,0.033677608039228736
2024-05-04 16:49:31,126,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.45221543312073,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.020598,0.002289,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2456431160222819,0.26420194744999387,-180.18,52,0.06762445180457247,0.016906112951143117,0.03381222590228623
2024-05-04 16:49:31,182,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.5085325241089,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.168447,0.018310,0.004577,0.036619,12.000000,0.000000,0.000000,0.000000,-0.24770183288512443,0.26025812790040487,-180.18,53,0.0678983061054836,0.0169745765263709,0.0339491530527418
2024-05-04 16:49:31,238,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.56459879875183,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.170735,0.025176,0.013732,0.025176,12.000000,0.000000,0.000000,0.000000,-0.2392447430800616,0.2621882074901217,-180.18,54,0.06817675789182846,0.017044189472957116,0.03408837894591423
2024-05-04 16:49:31,294,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.62045431137085,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.013732,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.2525672477349461,0.26568960602523434,-180.18,55,0.06845978494432317,0.017114946236080793,0.034229892472161585
2024-05-04 16:49:31,350,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.6758577823639,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.170735,0.018310,0.013732,0.025176,12.000000,0.000000,0.000000,0.000000,-0.24540332840061296,0.2613288201029633,-180.18,56,0.0687473638752472,0.0171868409688118,0.0343736819376236
2024-05-04 16:49:31,407,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.7327618598938,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.013732,0.011443,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2517304418791706,0.2628883764901451,-180.18,57,0.06903947008942002,0.017259867522355005,0.03451973504471001
2024-05-04 16:49:31,462,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.7877688407898,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.152426,0.018310,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24524353235707486,0.2623499105362217,-180.18,58,0.06933607774468348,0.01733401943617087,0.03466803887234174
2024-05-04 16:49:31,518,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.84443402290344,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.161581,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.246431234914203,0.2650783527795232,-180.18,59,0.0696371597119049,0.017409289927976225,0.03481857985595245
2024-05-04 16:49:31,574,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.90028548240662,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.170735,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24635129373840284,0.26500328081134306,-180.18,60,0.0699426875345162,0.01748567188362905,0.0349713437672581
2024-05-04 16:49:31,630,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,132.95613551139832,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.018310,0.004577,0.032042,12.000000,0.000000,0.000000,0.000000,-0.24692914152354384,0.2649606845777458,-180.18,61,0.07025263138760537,0.017563157846901344,0.03512631569380269
2024-05-04 16:49:31,685,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.0115430355072,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.175313,0.020598,0.013732,0.036619,12.000000,0.000000,0.000000,0.000000,-0.24468581353013705,0.2632838303013782,-180.18,62,0.07056696003657742,0.017641740009144355,0.03528348001828871
2024-05-04 16:49:31,742,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.06787991523743,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.161581,0.020598,0.013732,0.025176,12.000000,0.000000,0.000000,0.000000,-0.24403841238121854,0.2676527217256167,-180.18,63,0.07088564079540244,0.01772141019885061,0.03544282039770122
2024-05-04 16:49:31,798,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.12373423576355,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.013732,0.004577,0.025176,12.000000,0.000000,0.000000,0.000000,-0.25144126085201157,0.2690485253095793,-180.18,64,0.07120863948446982,0.017802159871117454,0.03560431974223491
2024-05-04 16:49:31,853,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.17948079109192,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.013732,0.002289,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2508342548808683,0.26557020693553945,-180.18,65,0.07153592038806757,0.017883980097016892,0.035767960194033784
2024-05-04 16:49:31,909,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.23560452461243,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.175313,0.020598,0.004577,0.036619,12.000000,0.000000,0.000000,0.000000,-0.2441972881104794,0.2649602727023128,-180.18,66,0.07186744621150781,0.017966861552876953,0.035933723105753906
2024-05-04 16:49:31,965,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.29156732559204,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.029753,0.011443,0.032042,12.000000,0.000000,0.000000,0.000000,-0.23583509467531016,0.26778792105142263,-180.18,67,0.07220317803791905,0.018050794509479762,0.036101589018959525
2024-05-04 16:49:32,021,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.3475317955017,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.018310,0.004577,0.025176,12.000000,0.000000,0.000000,0.000000,-0.2486940730000782,0.273378249934352,-180.18,68,0.07254307528472795,0.018135768821181987,0.036271537642363974
2024-05-04 16:49:32,093,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.41950154304504,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.161581,0.013732,-0.002289,0.025176,12.000000,0.000000,0.000000,0.000000,-0.2516039750487275,0.27013039933859684,-180.18,69,0.0728870956598534,0.01822177391496335,0.0364435478299267
2024-05-04 16:49:32,169,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.4946994781494,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.163870,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24468906219511768,0.2681917616228926,-180.18,70,0.07323519511763703,0.018308798779409257,0.036617597558818514
2024-05-04 16:49:32,225,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.5508360862732,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.168447,0.018310,0.004577,0.032042,12.000000,0.000000,0.000000,0.000000,-0.2486065847638251,0.2698101426060695,-180.18,71,0.07358732781453543,0.01839683195363386,0.03679366390726772
2024-05-04 16:49:32,281,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.60686540603638,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.157003,0.018310,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24743284957830744,0.2702915823915746,-180.18,72,0.07394344606459981,0.018485861516149952,0.036971723032299904
2024-05-04 16:49:32,336,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.66255402565002,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.152426,0.013732,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.25226663544822253,0.27129868668881596,-180.18,73,0.0743035002947704,0.0185758750736926,0.0371517501473852
2024-05-04 16:49:32,392,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.71840476989746,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.150137,0.013732,0.013732,0.025176,12.000000,0.000000,0.000000,0.000000,-0.2511638797447261,0.27002534893601415,-180.18,74,0.07466743900001373,0.018666859750003432,0.037333719500006864
2024-05-04 16:49:32,449,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.77525281906128,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.138694,0.018310,0.004577,0.025176,12.000000,0.000000,0.000000,0.000000,-0.24714508868803048,0.27158440797367084,-180.18,75,0.07503520869833184,0.01875880217458296,0.03751760434916592
2024-05-04 16:49:32,504,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.8301064968109,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.145560,0.013732,0.011443,0.025176,12.000000,0.000000,0.000000,0.000000,-0.2524602277844076,0.2727730131801337,-180.18,76,0.07540675388567386,0.018851688471418465,0.03770337694283693
2024-05-04 16:49:32,561,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.88681602478027,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.157003,0.013732,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,-0.25193506395520265,0.27166982936527206,-180.18,77,0.07578201699078113,0.018945504247695283,0.037891008495390566
2024-05-04 16:49:32,616,__main___datalog_Koopman,INFO,2024:May:04_16:49:28,133.94161367416382,elastic,40.0,LQR,-0.250000,0.225000,-180.180000,9.145560,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,-0.24743526910796798,0.27166819536556147,-180.18,78,0.0761609383299987,0.019040234582499677,0.03808046916499935
