2024-04-29 16:42:52,143,__main___datalog_Koopman,INFO,Datalog_time,time_delta_s, object_class, object_size, program_mode,x_mm,y_mm,z_mm,P_closure_psi,P_jaw1_psi,P_jaw2_psi,P_jaw3_psi,commanded_closure_pressure_psi, commanded_P_jaw1_psi, commanded_P_jaw2_psi, commanded_P_jaw3_psi,commanded_x_mm, commanded_y_mm,commanded_z_mm,sequence_num,target_closure_psi,target_x_mm,target_y_mm
2024-04-29 16:43:13,650,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,117.78364419937134,rigid,40.0,LQR,0.025000,0.050000,-180.180000,9.035704,0.020598,0.057217,0.077815,12.000000,0.000000,0.000000,0.000000,0.055008645734064096,0.08600782619893524,-180.18,376,0.09589488966898374,0.023973722417245935,0.04794744483449187
2024-04-29 16:43:13,707,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,117.84013795852661,rigid,40.0,LQR,0.025000,0.050000,-180.180000,15.537840,0.018310,0.073238,0.082392,12.000000,0.000000,0.000000,0.000000,0.05695665522365647,0.08663653577309033,-180.18,377,0.09716917646673737,0.024292294116684342,0.048584588233368683
2024-04-29 16:43:13,762,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,117.89547324180603,rigid,40.0,LQR,0.025000,0.050000,-180.180000,12.548824,0.018310,0.073238,0.086970,12.000000,0.000000,0.000000,0.000000,0.05684174725669934,0.08656000168606426,-180.18,378,0.09839479650883928,0.02459869912720982,0.04919739825441964
2024-04-29 16:43:13,818,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,117.95171356201172,rigid,40.0,LQR,0.025000,0.050000,-180.180000,8.976198,0.018310,0.075526,0.089258,12.000000,0.000000,0.000000,0.000000,0.057301616452625104,0.08698168294494163,-180.18,379,0.09956961619303539,0.024892404048258848,0.049784808096517696
2024-04-29 16:43:13,874,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.00796365737915,rigid,40.0,LQR,0.025000,0.050000,-180.180000,15.464602,0.029753,0.086970,0.093836,12.000000,0.000000,0.000000,0.000000,0.04905986857585038,0.06897237597614414,-180.18,380,0.10069155011357558,0.025172887528393896,0.05034577505678779
2024-04-29 16:43:13,930,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.06364440917969,rigid,40.0,LQR,0.025000,0.050000,-180.180000,12.741074,0.036619,0.098413,0.093836,12.000000,0.000000,0.000000,0.000000,0.0452237815962923,0.0591423597630295,-180.18,381,0.10175856524453222,0.025439641311133056,0.05087928262226611
2024-04-29 16:43:13,986,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.11950516700745,rigid,40.0,LQR,0.025000,0.050000,-180.180000,9.031126,0.041196,0.109857,0.100702,12.000000,0.000000,0.000000,0.000000,0.04127634107989979,0.04954651775034128,-180.18,382,0.10276868512509998,0.025692171281274996,0.05138434256254999
2024-04-29 16:43:14,042,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.17581748962402,rigid,40.0,LQR,0.025000,0.050000,-180.180000,14.285933,0.048062,0.116723,0.112145,12.000000,0.000000,0.000000,0.000000,0.03437090053405655,0.035496315300720734,-180.18,383,0.10371999403920817,0.025929998509802044,0.05185999701960409
2024-04-29 16:43:14,097,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.23067951202393,rigid,40.0,LQR,0.025000,0.050000,-180.180000,13.574154,0.057217,0.123589,0.112145,11.507796,0.000000,0.000000,0.000000,0.02860972879128489,0.022915807712779075,-180.18,384,0.10461064118156439,0.026152660295391098,0.052305320590782196
2024-04-29 16:43:14,154,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.28780746459961,rigid,40.0,LQR,0.025000,0.050000,-180.180000,10.736192,0.070949,0.137321,0.112145,7.195277,0.000000,0.000000,0.000000,0.019630475035767564,0.0027625191809725904,-180.18,385,0.10543884480204557,0.026359711200511393,0.052719422401022786
2024-04-29 16:43:14,210,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.34307432174683,rigid,40.0,LQR,0.025000,0.050000,-180.180000,13.027159,0.091547,0.153342,0.121300,0.000000,0.000000,0.000000,0.000000,0.003385216855248974,-0.03122468715577562,-180.18,386,0.10620289632016236,0.02655072408004059,0.05310144816008118
2024-04-29 16:43:14,266,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.3988630771637,rigid,40.0,LQR,0.000000,-0.025000,-180.180000,8.772506,0.082392,0.148764,0.116723,3.412784,0.000000,0.000000,0.000000,0.011588598639230886,-0.014913580847222732,-180.18,387,0.10690116440114167,0.026725291100285417,0.053450582200570834
2024-04-29 16:43:14,321,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.45488572120667,rigid,40.0,LQR,0.000000,-0.025000,-180.180000,2.670888,0.013732,0.025176,0.032042,12.000000,0.000000,0.000000,0.000000,0.08014958660881516,0.1364329454787315,-180.18,388,0.1075320989850041,0.026883024746251025,0.05376604949250205
2024-04-29 16:43:14,378,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.51149225234985,rigid,40.0,LQR,0.050000,0.075000,-180.180000,2.501526,0.018310,-0.027464,0.016021,12.000000,0.000000,0.000000,0.000000,0.08006437029346561,0.14585524105590042,-180.18,389,0.10809423525985984,0.02702355881496496,0.05404711762992992
2024-04-29 16:43:14,449,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.58227491378784,rigid,40.0,LQR,0.075000,0.137500,-180.180000,7.236802,0.018310,-0.022887,0.025176,12.000000,0.000000,0.000000,0.000000,0.07822502292130169,0.14191155005685166,-180.18,390,0.10858619757050325,0.027146549392625813,0.054293098785251626
2024-04-29 16:43:14,513,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.64669275283813,rigid,40.0,LQR,0.075000,0.137500,-180.180000,11.159597,0.013732,-0.027464,0.013732,12.000000,0.000000,0.000000,0.000000,0.08457349964172965,0.1542471651754968,-180.18,391,0.10900670325326212,0.02725167581331553,0.05450335162663106
2024-04-29 16:43:14,569,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.702716588974,rigid,40.0,LQR,0.075000,0.137500,-180.180000,7.438206,0.013732,-0.022887,0.009155,12.000000,0.000000,0.000000,0.000000,0.08603196095660498,0.15577460260514361,-180.18,392,0.10935456638794583,0.027338641596986457,0.054677283193972914
2024-04-29 16:43:14,625,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.75842928886414,rigid,40.0,LQR,0.075000,0.137500,-180.180000,15.137321,0.020598,-0.022887,0.004577,12.000000,0.000000,0.000000,0.000000,0.08234924823087018,0.14835887083212146,-180.18,393,0.10962870145764189,0.027407175364410473,0.054814350728820946
2024-04-29 16:43:14,681,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.8143093585968,rigid,40.0,LQR,0.075000,0.137500,-180.180000,12.800579,0.020598,-0.022887,0.004577,12.000000,0.000000,0.000000,0.000000,0.08242648282518736,0.148472837016191,-180.18,394,0.10982812690703328,0.02745703172675832,0.05491406345351664
2024-04-29 16:43:14,737,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.87072801589966,rigid,40.0,LQR,0.075000,0.137500,-180.180000,8.941868,0.025176,-0.027464,0.013732,12.000000,0.000000,0.000000,0.000000,0.07673168658460142,0.139020451615622,-180.18,395,0.10995196858984915,0.027487992147462288,0.054975984294924576
2024-04-29 16:43:14,792,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.92577624320984,rigid,40.0,LQR,0.075000,0.137500,-180.180000,14.901587,0.020598,-0.027464,0.004577,12.000000,0.000000,0.000000,0.000000,0.08227181301920478,0.14906237274522183,-180.18,396,0.10999946309601974,0.027499865774004935,0.05499973154800987
2024-04-29 16:43:14,849,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,118.98271298408508,rigid,40.0,LQR,0.075000,0.137500,-180.180000,11.404486,0.020598,-0.027464,0.004577,12.000000,0.000000,0.000000,0.000000,0.08214167554067295,0.14880391660700484,-180.18,397,0.10996996094908523,0.027492490237271308,0.054984980474542616
2024-04-29 16:43:14,904,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.03796005249023,rigid,40.0,LQR,0.075000,0.137500,-180.180000,11.386176,0.013732,-0.022887,0.004577,12.000000,0.000000,0.000000,0.000000,0.08701555129817018,0.15724227240725186,-180.18,398,0.10986292966440583,0.02746573241610146,0.05493146483220292
2024-04-29 16:43:14,961,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.09455823898315,rigid,40.0,LQR,0.075000,0.137500,-180.180000,13.548977,0.018310,-0.022887,0.013732,12.000000,0.000000,0.000000,0.000000,0.08114473122369868,0.1465571012687662,-180.18,399,0.10967795665873944,0.02741948916468486,0.05483897832936972
2024-04-29 16:43:15,016,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.14970445632935,rigid,40.0,LQR,0.075000,0.137500,-180.180000,7.472536,0.013732,-0.032042,0.009155,12.000000,0.000000,0.000000,0.000000,0.08505638801334531,0.15565885096537263,-180.18,400,0.10941475200179347,0.027353688000448368,0.054707376000896736
2024-04-29 16:43:15,072,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.20531272888184,rigid,40.0,LQR,0.075000,0.137500,-180.180000,13.420813,0.020598,-0.022887,0.009155,12.000000,0.000000,0.000000,0.000000,0.07988013432639907,0.14387792461725993,-180.18,401,0.10907315100041928,0.02726828775010482,0.05453657550020964
2024-04-29 16:43:15,127,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.26051735877991,rigid,40.0,LQR,0.075000,0.137500,-180.180000,12.406927,0.018310,-0.022887,0.013732,12.000000,0.000000,0.000000,0.000000,0.07991335889877607,0.14427282675254416,-180.18,402,0.10865311660620344,0.02716327915155086,0.05432655830310172
2024-04-29 16:43:15,184,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.31709933280945,rigid,40.0,LQR,0.075000,0.137500,-180.180000,10.333385,0.013732,-0.027464,0.009155,12.000000,0.000000,0.000000,0.000000,0.08371776780524007,0.1522657022061625,-180.18,403,0.10815474163731717,0.027038685409329292,0.054077370818658585
2024-04-29 16:43:15,239,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.37168526649475,rigid,40.0,LQR,0.075000,0.137500,-180.180000,13.530668,0.013732,-0.020598,0.016021,12.000000,0.000000,0.000000,0.000000,0.08153731860272291,0.14717648411039558,-180.18,404,0.10757825080561773,0.02689456270140443,0.05378912540280886
2024-04-29 16:43:15,295,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.42872452735901,rigid,40.0,LQR,0.075000,0.137500,-180.180000,7.657919,0.020598,-0.016021,0.009155,12.000000,0.000000,0.000000,0.000000,0.07769510763982801,0.13848368232916322,-180.18,405,0.10692400254015173,0.026731000635037933,0.053462001270075866
2024-04-29 16:43:15,350,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.48358368873596,rigid,40.0,LQR,0.075000,0.137500,-180.180000,12.942478,0.018310,-0.020598,0.013732,12.000000,0.000000,0.000000,0.000000,0.07734931228257376,0.13911582219940305,-180.18,406,0.10619249059839111,0.02654812264959778,0.05309624529919556
2024-04-29 16:43:15,407,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.54072904586792,rigid,40.0,LQR,0.075000,0.137500,-180.180000,11.809582,0.018310,-0.016021,0.016021,12.000000,0.000000,0.000000,0.000000,0.07605608429145236,0.13592907356923167,-180.18,407,0.10538434545673808,0.02634608636418452,0.05269217272836904
2024-04-29 16:43:15,462,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.59547448158264,rigid,40.0,LQR,0.075000,0.137500,-180.180000,10.392890,0.018310,-0.009155,0.016021,12.000000,0.000000,0.000000,0.000000,0.07531918149543804,0.13320814432901132,-180.18,408,0.1045003354720687,0.026125083868017176,0.05225016773603435
2024-04-29 16:43:15,534,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.66752076148987,rigid,40.0,LQR,0.075000,0.137500,-180.180000,14.036467,0.018310,-0.013732,0.020598,12.000000,0.000000,0.000000,0.000000,0.0731165874524751,0.13029794191291005,-180.18,409,0.10354136780633888,0.02588534195158472,0.05177068390316944
2024-04-29 16:43:15,611,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.74427938461304,rigid,40.0,LQR,0.075000,0.137500,-180.180000,14.816906,0.018310,-0.027464,0.020598,12.000000,0.000000,0.000000,0.000000,0.07178728539796601,0.13063987450512904,-180.18,410,0.10250848910656449,0.025627122276641122,0.051254244553282244
2024-04-29 16:43:15,668,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.80133986473083,rigid,40.0,LQR,0.075000,0.137500,-180.180000,10.768233,0.020598,-0.022887,0.016021,12.000000,0.000000,0.000000,0.000000,0.07029184480875125,0.12665719481248258,-180.18,411,0.10140288593279288,0.02535072148319822,0.05070144296639644
2024-04-29 16:43:15,723,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.85641551017761,rigid,40.0,LQR,0.075000,0.137500,-180.180000,13.938053,0.013732,-0.009155,0.020598,12.000000,0.000000,0.000000,0.000000,0.0732816588766703,0.13003301732620207,-180.18,412,0.10022588492702242,0.025056471231755605,0.05011294246351121
2024-04-29 16:43:15,779,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.9126968383789,rigid,40.0,LQR,0.075000,0.137500,-180.180000,7.502289,0.018310,-0.009155,0.025176,12.000000,0.000000,0.000000,0.000000,0.06761754515761834,0.11957353849512899,-180.18,413,0.09897895271638849,0.02474473817909712,0.04948947635819424
2024-04-29 16:43:15,835,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,119.96848273277283,rigid,40.0,LQR,0.075000,0.137500,-180.180000,14.887856,0.018310,-0.013732,0.025176,12.000000,0.000000,0.000000,0.000000,0.06624937832609577,0.118014155313267,-180.18,414,0.09766369554432305,0.024415923886080763,0.04883184777216153
2024-04-29 16:43:15,891,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.02481532096863,rigid,40.0,LQR,0.075000,0.137500,-180.180000,12.395483,0.018310,-0.009155,0.027464,12.000000,0.000000,0.000000,0.000000,0.06445804153842496,0.11393690857759997,-180.18,415,0.09628185862381314,0.024070464655953284,0.04814092931190657
2024-04-29 16:43:15,947,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.08005213737488,rigid,40.0,LQR,0.075000,0.137500,-180.180000,9.646781,0.018310,-0.009155,0.032042,12.000000,0.000000,0.000000,0.000000,0.06193718146611174,0.10954221174217749,-180.18,416,0.09483532520732357,0.023708831301830893,0.04741766260366179
2024-04-29 16:43:16,002,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.13528299331665,rigid,40.0,LQR,0.075000,0.137500,-180.180000,14.448429,0.018310,-0.013732,0.032042,12.000000,0.000000,0.000000,0.000000,0.06040368911304707,0.1076878887565597,-180.18,417,0.09332611536841928,0.02333152884210482,0.04666305768420964
2024-04-29 16:43:16,057,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.19088006019592,rigid,40.0,LQR,0.075000,0.137500,-180.180000,10.484437,0.020598,-0.020598,0.027464,12.000000,0.000000,0.000000,0.000000,0.05825402968368588,0.10482677367308209,-180.18,418,0.09175638449061828,0.02293909612265457,0.04587819224530914
2024-04-29 16:43:16,114,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.24705934524536,rigid,40.0,LQR,0.075000,0.137500,-180.180000,11.349558,0.020598,-0.009155,0.027464,12.000000,0.000000,0.000000,0.000000,0.056980181001548426,0.10023124710761601,-180.18,419,0.0901284214595237,0.022532105364880924,0.04506421072976185
2024-04-29 16:43:16,169,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.30238652229309,rigid,40.0,LQR,0.075000,0.137500,-180.180000,13.814465,0.020598,-0.009155,0.032042,12.000000,0.000000,0.000000,0.000000,0.05425979799438133,0.09548114371058006,-180.18,420,0.08844464655483208,0.02211116163870802,0.04422232327741604
2024-04-29 16:43:16,226,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.35938000679016,rigid,40.0,LQR,0.075000,0.137500,-180.180000,7.516021,0.018310,-0.020598,0.032042,12.000000,0.000000,0.000000,0.000000,0.05403883349817732,0.09757122838651638,-180.18,421,0.08670760903938443,0.021676902259846108,0.043353804519692216
2024-04-29 16:43:16,282,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.41400408744812,rigid,40.0,LQR,0.075000,0.137500,-180.180000,11.544095,0.018310,-0.013732,0.032042,12.000000,0.000000,0.000000,0.000000,0.05253026561062722,0.09347341304296984,-180.18,422,0.08491998444301889,0.021229996110754722,0.042459992221509445
2024-04-29 16:43:16,338,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.47123456001282,rigid,40.0,LQR,0.075000,0.137500,-180.180000,13.871681,0.018310,-0.009155,0.036619,12.000000,0.000000,0.000000,0.000000,0.049788282301077375,0.08777013389444192,-180.18,423,0.08308457153960658,0.020771142884901644,0.04154228576980329
2024-04-29 16:43:16,393,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.52658867835999,rigid,40.0,LQR,0.075000,0.137500,-180.180000,7.744888,0.013732,-0.016021,0.036619,12.000000,0.000000,0.000000,0.000000,0.05121088521231544,0.09210661701830232,-180.18,424,0.08120428901628807,0.020301072254072017,0.040602144508144034
2024-04-29 16:43:16,449,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.5830020904541,rigid,40.0,LQR,0.075000,0.137500,-180.180000,12.253586,0.018310,-0.016021,0.036619,12.000000,0.000000,0.000000,0.000000,0.04612602807051763,0.08254607077209936,-180.18,425,0.07928217183459374,0.019820542958648435,0.03964108591729687
2024-04-29 16:43:16,505,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.63832473754883,rigid,40.0,LQR,0.075000,0.137500,-180.180000,13.226274,0.013732,-0.006866,0.050351,12.000000,0.000000,0.000000,0.000000,0.044415086500182485,0.0784989469220907,-180.18,426,0.07732136728381417,0.019330341820953542,0.038660683641907084
2024-04-29 16:43:16,577,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.71035432815552,rigid,40.0,LQR,0.075000,0.137500,-180.180000,8.699267,0.020598,-0.013732,0.048062,12.000000,0.000000,0.000000,0.000000,0.03803336660615873,0.06770232053942285,-180.18,427,0.07532513072769054,0.018831282681922634,0.03766256536384527
2024-04-29 16:43:16,657,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.79018211364746,rigid,40.0,LQR,0.075000,0.137500,-180.180000,10.781965,0.020598,-0.016021,0.043485,12.000000,0.000000,0.000000,0.000000,0.037273186189010515,0.06663726319294208,-180.18,428,0.07329682104621682,0.018324205261554205,0.03664841052310841
2024-04-29 16:43:16,713,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.845712184906,rigid,40.0,LQR,0.075000,0.137500,-180.180000,15.366188,0.020598,-0.009155,0.043485,12.000000,0.000000,0.000000,0.000000,0.03555440452548001,0.062168246071090595,-180.18,429,0.07123989577508848,0.01780997394377212,0.03561994788754424
2024-04-29 16:43:16,768,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.9019148349762,rigid,40.0,LQR,0.037500,0.062500,-180.180000,12.548824,0.018310,-0.009155,0.043485,12.000000,0.000000,0.000000,0.000000,0.03532104078840546,0.061952129658626155,-180.18,430,0.0691579059460844,0.0172894764865211,0.0345789529730422
2024-04-29 16:43:16,824,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,120.95789980888367,rigid,40.0,LQR,0.037500,0.062500,-180.180000,9.736039,0.018310,-0.016021,0.050351,12.000000,0.000000,0.000000,0.000000,0.031547608424009936,0.05677130372207036,-180.18,431,0.06705449063244766,0.016763622658111915,0.03352724531622383
2024-04-29 16:43:16,880,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.01376605033875,rigid,40.0,LQR,0.037500,0.062500,-180.180000,15.089258,0.020598,-0.016021,0.050351,12.000000,0.000000,0.000000,0.000000,0.02797539280641103,0.05014302578587709,-180.18,432,0.06493337120410797,0.016233342801026993,0.032466685602053985
2024-04-29 16:43:16,937,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.070485830307,rigid,40.0,LQR,0.037500,0.062500,-180.180000,11.958346,0.025176,-0.009155,0.050351,12.000000,0.000000,0.000000,0.000000,0.022892872475417964,0.03921912488143447,-180.18,433,0.06279834529839406,0.015699586324598516,0.03139917264919703
2024-04-29 16:43:16,992,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.12538385391235,rigid,40.0,LQR,0.037500,0.062500,-180.180000,9.587275,0.013732,-0.009155,0.061794,12.000000,0.000000,0.000000,0.000000,0.026394076089190654,0.04692576321140037,-180.18,434,0.060653280512686605,0.015163320128171651,0.030326640256343303
2024-04-29 16:43:17,048,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.18136429786682,rigid,40.0,LQR,0.037500,0.062500,-180.180000,15.334146,0.020598,-0.006866,0.054928,11.457262,0.000000,0.000000,0.000000,0.02126293347142748,0.03639896944474676,-180.18,435,0.05850210782628054,0.014625526956570135,0.02925105391314027
2024-04-29 16:43:17,104,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.23745250701904,rigid,40.0,LQR,0.037500,0.062500,-180.180000,12.557980,0.020598,-0.006866,0.066372,9.373148,0.000000,0.000000,0.000000,0.016482259388672336,0.02818941195548232,-180.18,436,0.05634881475955219,0.014087203689888047,0.028174407379776095
2024-04-29 16:43:17,160,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.29383492469788,rigid,40.0,LQR,0.037500,0.062500,-180.180000,7.687672,0.018310,-0.013732,0.066372,9.353607,0.000000,0.000000,0.000000,0.016069839422310765,0.02903410554110028,-180.18,437,0.05419743827934911,0.013549359569837277,0.027098719139674553
2024-04-29 16:43:17,215,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.34880566596985,rigid,40.0,LQR,0.037500,0.062500,-180.180000,10.621758,0.020598,-0.009155,0.070949,7.170476,0.000000,0.000000,0.000000,0.011467893585546576,0.019796220722347206,-180.18,438,0.05205205746035861,0.013013014365089653,0.026026028730179306
2024-04-29 16:43:17,271,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.40491008758545,rigid,40.0,LQR,0.037500,0.062500,-180.180000,7.568661,0.018310,-0.013732,0.061794,8.065420,0.000000,0.000000,0.000000,0.013418914137016682,0.024128323974035422,-180.18,439,0.04991678591303848,0.01247919647825962,0.02495839295651924
2024-04-29 16:43:17,327,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.46009850502014,rigid,40.0,LQR,0.037500,0.062500,-180.180000,5.302869,0.020598,-0.013732,0.054928,7.186339,0.000000,0.000000,0.000000,0.01160537346047978,0.020441105428274244,-180.18,440,0.04779576398952788,0.01194894099738197,0.02389788199476394
2024-04-29 16:43:17,382,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.51592636108398,rigid,40.0,LQR,0.037500,0.062500,-180.180000,10.436375,0.013732,-0.013732,0.050351,8.968195,0.000000,0.000000,0.000000,0.01587055669423705,0.028582724013300725,-180.18,441,0.04569315077978378,0.011423287694945945,0.02284657538989189
2024-04-29 16:43:17,438,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.57176661491394,rigid,40.0,LQR,0.037500,0.062500,-180.180000,5.687366,0.018310,-0.006866,0.050351,6.524433,0.000000,0.000000,0.000000,0.010887050881923209,0.017845928977612665,-180.18,442,0.04361311591100889,0.010903278977752222,0.021806557955504444
2024-04-29 16:43:17,494,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.627769947052,rigid,40.0,LQR,0.037500,0.062500,-180.180000,12.553402,0.020598,-0.013732,0.054928,4.634924,0.000000,0.000000,0.000000,0.006138900190509689,0.010642674644774105,-180.18,443,0.04155983116425425,0.010389957791063562,0.020779915582127124
2024-04-29 16:43:17,550,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.68378710746765,rigid,40.0,LQR,0.037500,0.062500,-180.180000,7.191029,0.018310,-0.009155,0.048062,5.150461,0.000000,0.000000,0.000000,0.007852941174775294,0.012795729215924513,-180.18,444,0.03953746192288334,0.009884365480720836,0.01976873096144167
2024-04-29 16:43:17,606,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.73942112922668,rigid,40.0,LQR,0.037500,0.062500,-180.180000,7.092615,0.013732,-0.006866,0.043485,6.215791,0.000000,0.000000,0.000000,0.010638176425468642,0.017616130657184394,-180.18,445,0.0375501584683728,0.0093875396170932,0.0187750792341864
2024-04-29 16:43:17,686,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.81972789764404,rigid,40.0,LQR,0.037500,0.062500,-180.180000,4.719255,0.020598,-0.013732,0.036619,4.122233,0.000000,0.000000,0.000000,0.005544815421026646,0.009001960310166965,-180.18,446,0.03560204713970565,0.008900511784926412,0.017801023569852824
2024-04-29 16:43:17,742,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.87547397613525,rigid,40.0,LQR,0.037500,0.062500,-180.180000,4.160818,0.018310,-0.009155,0.038908,3.738547,0.000000,0.000000,0.000000,0.005094245232940465,0.007571210975793804,-180.18,447,0.03369722137336712,0.00842430534334178,0.01684861068668356
2024-04-29 16:43:17,797,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.93095922470093,rigid,40.0,LQR,0.037500,0.062500,-180.180000,4.364511,0.020598,-0.013732,0.036619,2.605131,0.000000,0.000000,0.000000,0.0023151969724759707,0.0032250852087537434,-180.18,448,0.03183973264169307,0.007959933160423267,0.015919866320846535
2024-04-29 16:43:17,854,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,121.98774313926697,rigid,40.0,LQR,0.037500,0.062500,-180.180000,4.838266,0.018310,-0.013732,0.032042,3.079502,0.000000,0.000000,0.000000,0.003575823322220201,0.005560576466638905,-180.18,449,0.030033581308035545,0.007508395327008886,0.015016790654017773
2024-04-29 16:43:17,909,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,122.04259133338928,rigid,40.0,LQR,0.037500,0.062500,-180.180000,2.474061,0.018310,-0.016021,0.020598,3.620430,0.000000,0.000000,0.000000,0.004897643349830486,0.008030765004435336,-180.18,450,0.02828270741789638,0.007070676854474095,0.01414135370894819
2024-04-29 16:43:17,966,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,122.09938526153564,rigid,40.0,LQR,0.037500,0.062500,-180.180000,2.718950,0.018310,-0.020598,0.020598,3.045045,0.000000,0.000000,0.000000,0.0033681008294973646,0.006215328495405391,-180.18,451,0.026590981445845242,0.006647745361461311,0.013295490722922621
2024-04-29 16:43:18,021,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,122.15478467941284,rigid,40.0,LQR,0.037500,0.062500,-180.180000,2.762435,0.025176,-0.016021,0.020598,0.133035,0.000000,0.000000,0.000000,-0.0028658463613813988,-0.006508437099271699,-180.18,452,0.024962195018661495,0.006240548754665374,0.012481097509330748
2024-04-29 16:43:18,078,__main___datalog_Koopman,INFO,2024:Apr:29_16:42:52,122.21136784553528,rigid,40.0,LQR,0.000000,-0.012500,-180.180000,2.666311,0.013732,-0.013732,0.016021,3.555980,0.000000,0.000000,0.000000,0.005313208282501782,0.008632588178780144,-180.18,453,0.02340005163574116,0.00585001290893529,0.01170002581787058
