2024-04-29 16:26:54,953,__main___datalog_Koopman,INFO,Datalog_time,time_delta_s, object_class, object_size, program_mode,x_mm,y_mm,z_mm,P_closure_psi,P_jaw1_psi,P_jaw2_psi,P_jaw3_psi,commanded_closure_pressure_psi, commanded_P_jaw1_psi, commanded_P_jaw2_psi, commanded_P_jaw3_psi,commanded_x_mm, commanded_y_mm,commanded_z_mm,sequence_num
2024-04-29 16:26:55,532,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.3758533000946,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.747330,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,0.033624696786705544,0.058515780397816686,-180.18,10
2024-04-29 16:26:55,587,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.43119645118713,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.194386,0.018310,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,0.03385859067725806,0.05840669429712146,-180.18,11
2024-04-29 16:26:55,644,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.48798060417175,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.289900,0.020598,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.032420149324018266,0.05464622741932934,-180.18,12
2024-04-29 16:26:55,699,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.54338240623474,rigid,40.0,LQR,0.025000,0.062500,-180.180000,12.242143,0.020598,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,0.0323997180360824,0.055496562682116245,-180.18,13
2024-04-29 16:26:55,756,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.59982872009277,rigid,40.0,LQR,0.025000,0.062500,-180.180000,12.683857,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,0.0340782784489192,0.059164578969193624,-180.18,14
2024-04-29 16:26:55,811,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.65485072135925,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.898383,0.018310,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.03430948654225892,0.058199178639015726,-180.18,15
2024-04-29 16:26:55,868,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.71179437637329,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.782576,0.020598,0.013732,0.025176,12.000000,0.000000,0.000000,0.000000,0.03320798717173832,0.05685113495513244,-180.18,16
2024-04-29 16:26:55,922,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.76659274101257,rigid,40.0,LQR,0.025000,0.062500,-180.180000,12.294783,0.013732,0.022887,0.032042,12.000000,0.000000,0.000000,0.000000,0.036766298332042736,0.06225705608882171,-180.18,17
2024-04-29 16:26:55,979,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.82309460639954,rigid,40.0,LQR,0.025000,0.062500,-180.180000,9.163870,0.013732,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.037911536806821494,0.06507493117915497,-180.18,18
2024-04-29 16:26:56,034,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.8781509399414,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.469027,0.018310,0.022887,0.032042,12.000000,0.000000,0.000000,0.000000,0.03366768915486114,0.05626169107828938,-180.18,19
2024-04-29 16:26:56,091,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.93510365486145,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.992524,0.013732,0.018310,0.032042,12.000000,0.000000,0.000000,0.000000,0.036994694639138,0.06356254532950763,-180.18,20
2024-04-29 16:26:56,146,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,78.99018692970276,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.738481,0.018310,0.025176,0.036619,12.000000,0.000000,0.000000,0.000000,0.03281074960558847,0.05439609284428116,-180.18,21
2024-04-29 16:26:56,202,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.04634499549866,rigid,40.0,LQR,0.025000,0.062500,-180.180000,13.754959,0.018310,0.022887,0.027464,12.000000,0.000000,0.000000,0.000000,0.03516892974404407,0.058778830625240794,-180.18,22
2024-04-29 16:26:56,263,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.10740447044373,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.765639,0.018310,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,0.035090269794399664,0.060461197588960784,-180.18,23
2024-04-29 16:26:56,320,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.16389870643616,rigid,40.0,LQR,0.025000,0.062500,-180.180000,9.921422,0.020598,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.03366670173034278,0.05676889630751662,-180.18,24
2024-04-29 16:26:56,375,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.21924448013306,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.073086,0.018310,0.022887,0.036619,12.000000,0.000000,0.000000,0.000000,0.03327479158841267,0.05564819763271365,-180.18,25
2024-04-29 16:26:56,431,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.27511596679688,rigid,40.0,LQR,0.025000,0.062500,-180.180000,9.665091,0.013732,0.022887,0.038908,12.000000,0.000000,0.000000,0.000000,0.036156537840221034,0.06130696219620541,-180.18,26
2024-04-29 16:26:56,486,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.3306212425232,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.205371,0.013732,0.018310,0.036619,12.000000,0.000000,0.000000,0.000000,0.0367689404389441,0.06323875154661537,-180.18,27
2024-04-29 16:26:56,543,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.38710236549377,rigid,40.0,LQR,0.025000,0.062500,-180.180000,13.505493,0.013732,0.022887,0.025176,12.000000,0.000000,0.000000,0.000000,0.03987766316280471,0.06751932055801138,-180.18,28
2024-04-29 16:26:56,598,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.44250345230103,rigid,40.0,LQR,0.025000,0.062500,-180.180000,7.470247,0.018310,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.03604147343456873,0.061194296129738396,-180.18,29
2024-04-29 16:26:56,655,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.49930191040039,rigid,40.0,LQR,0.025000,0.062500,-180.180000,13.427677,0.018310,0.025176,0.027464,12.000000,0.000000,0.000000,0.000000,0.036352226526480805,0.06036742843786833,-180.18,30
2024-04-29 16:26:56,711,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.55482721328735,rigid,40.0,LQR,0.025000,0.062500,-180.180000,12.855509,0.013732,0.022887,0.036619,12.000000,0.000000,0.000000,0.000000,0.037489577026036426,0.06357740946484335,-180.18,31
2024-04-29 16:26:56,767,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.61128377914429,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.564236,0.020598,0.004577,0.027464,12.000000,0.000000,0.000000,0.000000,0.03455936181613147,0.06104498782129579,-180.18,32
2024-04-29 16:26:56,822,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.66604471206665,rigid,40.0,LQR,0.025000,0.062500,-180.180000,15.292952,0.013732,0.011443,0.032042,12.000000,0.000000,0.000000,0.000000,0.038711065918948975,0.06789326742127846,-180.18,33
2024-04-29 16:26:56,877,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.72139120101929,rigid,40.0,LQR,0.025000,0.062500,-180.180000,12.278761,0.020598,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,0.03505712059018716,0.06054406926672359,-180.18,34
2024-04-29 16:26:56,933,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.77724003791809,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.040433,0.025176,0.022887,0.032042,12.000000,0.000000,0.000000,0.000000,0.031034795670236,0.050750884539869916,-180.18,35
2024-04-29 16:26:56,989,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.83318042755127,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.626945,0.018310,0.025176,0.032042,12.000000,0.000000,0.000000,0.000000,0.03623996287768302,0.0602574398279549,-180.18,36
2024-04-29 16:26:57,044,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.8886456489563,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.679128,0.013732,0.025176,0.025176,12.000000,0.000000,0.000000,0.000000,0.04145590180030253,0.06980724862538017,-180.18,37
2024-04-29 16:26:57,102,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,79.94576478004456,rigid,40.0,LQR,0.025000,0.062500,-180.180000,9.992372,0.018310,0.022887,0.025176,12.000000,0.000000,0.000000,0.000000,0.03828155815809226,0.06413706695017347,-180.18,38
2024-04-29 16:26:57,157,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.00105571746826,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.274488,0.020598,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.03614573139822535,0.06107445345372423,-180.18,39
2024-04-29 16:26:57,213,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.05706810951233,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.765944,0.020598,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.03634549660563076,0.06142327486727578,-180.18,40
2024-04-29 16:26:57,284,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.12820744514465,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.514190,0.020598,0.018310,0.032042,12.000000,0.000000,0.000000,0.000000,0.035406280666645876,0.05987695410488533,-180.18,41
2024-04-29 16:26:57,346,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.18978309631348,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.301038,0.018310,0.011443,0.027464,12.000000,0.000000,0.000000,0.000000,0.03826073891571169,0.06642717177886791,-180.18,42
2024-04-29 16:26:57,401,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.24479413032532,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.418065,0.018310,0.018310,0.032042,12.000000,0.000000,0.000000,0.000000,0.0374841093085675,0.06379748975973895,-180.18,43
2024-04-29 16:26:57,458,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.30180811882019,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.494202,0.025176,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.033872934344126984,0.05652487500771981,-180.18,44
2024-04-29 16:26:57,513,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.3572051525116,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.507477,0.018310,0.011443,0.036619,12.000000,0.000000,0.000000,0.000000,0.03662453600955637,0.06375936727727767,-180.18,45
2024-04-29 16:26:57,569,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.4131989479065,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.088495,0.025176,0.018310,0.032042,12.000000,0.000000,0.000000,0.000000,0.03317587623067689,0.05540326112472499,-180.18,46
2024-04-29 16:26:57,625,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.46901845932007,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.656698,0.018310,0.013732,0.027464,12.000000,0.000000,0.000000,0.000000,0.03941698890039644,0.06799493134841007,-180.18,47
2024-04-29 16:26:57,681,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.52505612373352,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.239701,0.013732,0.022887,0.027464,12.000000,0.000000,0.000000,0.000000,0.043170185931515975,0.07330944059404337,-180.18,48
2024-04-29 16:26:57,737,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.5810854434967,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.205218,0.018310,0.022887,0.027464,12.000000,0.000000,0.000000,0.000000,0.04009374196636621,0.06735635341463835,-180.18,49
2024-04-29 16:26:57,793,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.63648200035095,rigid,40.0,LQR,0.025000,0.062500,-180.180000,14.796309,0.020598,0.018310,0.027464,12.000000,0.000000,0.000000,0.000000,0.03857591029162034,0.06532813350450467,-180.18,50
2024-04-29 16:26:57,849,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.69273328781128,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.889686,0.018310,0.025176,0.027464,12.000000,0.000000,0.000000,0.000000,0.0406330171775466,0.06784597491586301,-180.18,51
2024-04-29 16:26:57,905,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.74926590919495,rigid,40.0,LQR,0.025000,0.062500,-180.180000,9.800122,0.025176,0.029753,0.027464,12.000000,0.000000,0.000000,0.000000,0.03601468275173784,0.05799791394073585,-180.18,52
2024-04-29 16:26:57,961,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.80480217933655,rigid,40.0,LQR,0.025000,0.062500,-180.180000,15.203693,0.013732,0.036619,0.027464,12.000000,0.000000,0.000000,0.000000,0.044708367755724544,0.07327020140843932,-180.18,53
2024-04-29 16:26:58,017,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.86080431938171,rigid,40.0,LQR,0.025000,0.062500,-180.180000,12.418371,0.018310,0.029753,0.038908,12.000000,0.000000,0.000000,0.000000,0.038640318918353504,0.06369554311628152,-180.18,54
2024-04-29 16:26:58,071,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.91499447822571,rigid,40.0,LQR,0.025000,0.062500,-180.180000,9.443089,0.020598,0.029753,0.032042,12.000000,0.000000,0.000000,0.000000,0.03896051239237711,0.06382572168314334,-180.18,55
2024-04-29 16:26:58,128,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,80.97180962562561,rigid,40.0,LQR,0.025000,0.062500,-180.180000,15.233446,0.018310,0.036619,0.027464,12.000000,0.000000,0.000000,0.000000,0.04218123353175589,0.06828277354728522,-180.18,56
2024-04-29 16:26:58,183,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.0269501209259,rigid,40.0,LQR,0.025000,0.062500,-180.180000,13.013428,0.025176,0.032042,0.027464,12.000000,0.000000,0.000000,0.000000,0.0373777171783654,0.05993569862952946,-180.18,57
2024-04-29 16:26:58,240,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.08376431465149,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.289595,0.029753,0.029753,0.027464,12.000000,0.000000,0.000000,0.000000,0.034286552733703284,0.05441431284045114,-180.18,58
2024-04-29 16:26:58,310,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.15443801879883,rigid,40.0,LQR,0.025000,0.062500,-180.180000,12.496185,0.045774,0.043485,0.036619,9.282739,0.000000,0.000000,0.000000,0.02098698873112667,0.026606647004901996,-180.18,59
2024-04-29 16:26:58,369,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.21342039108276,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.161734,0.048062,0.043485,0.038908,8.451537,0.000000,0.000000,0.000000,0.019040653144651202,0.02296695744842742,-180.18,60
2024-04-29 16:26:58,424,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.26839590072632,rigid,40.0,LQR,0.025000,0.062500,-180.180000,7.449649,0.048062,0.038908,0.038908,8.681466,0.000000,0.000000,0.000000,0.019224098179012068,0.024202732125767776,-180.18,61
2024-04-29 16:26:58,481,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.32531380653381,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.312939,0.048062,0.050351,0.038908,8.568422,0.000000,0.000000,0.000000,0.0197709354842183,0.022882132865705642,-180.18,62
2024-04-29 16:26:58,536,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.38061618804932,rigid,40.0,LQR,0.025000,0.062500,-180.180000,7.019378,0.052640,0.048062,0.043485,6.831044,0.000000,0.000000,0.000000,0.01555602311648831,0.015492822193195628,-180.18,63
2024-04-29 16:26:58,592,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.43652391433716,rigid,40.0,LQR,0.025000,0.062500,-180.180000,12.983675,0.052640,0.043485,0.038908,7.543108,0.000000,0.000000,0.000000,0.016894236289174996,0.01865196591568923,-180.18,64
2024-04-29 16:26:58,648,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.4919581413269,rigid,40.0,LQR,0.025000,0.062500,-180.180000,7.307751,0.059506,0.048062,0.038908,5.415815,0.000000,0.000000,0.000000,0.012327226774675267,0.008895666271671699,-180.18,65
2024-04-29 16:26:58,705,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.54885077476501,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.523345,0.052640,0.043485,0.038908,7.822070,0.000000,0.000000,0.000000,0.017500896478925936,0.019720107601295982,-180.18,66
2024-04-29 16:26:58,760,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.60398125648499,rigid,40.0,LQR,0.025000,0.062500,-180.180000,7.948581,0.052640,0.043485,0.036619,8.202519,0.000000,0.000000,0.000000,0.018381392332298418,0.021215471939965726,-180.18,67
2024-04-29 16:26:58,816,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.6599793434143,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.198047,0.048062,0.038908,0.036619,9.889802,0.000000,0.000000,0.000000,0.021905421794425266,0.028868294817525623,-180.18,68
2024-04-29 16:26:58,872,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.7160017490387,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.864358,0.045774,0.043485,0.038908,10.420902,0.000000,0.000000,0.000000,0.023409744065747935,0.03092639124521704,-180.18,69
2024-04-29 16:26:58,928,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.77228021621704,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.017547,0.048062,0.043485,0.038908,9.845679,0.000000,0.000000,0.000000,0.02207250943393935,0.028305050273028987,-180.18,70
2024-04-29 16:26:58,983,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.82768750190735,rigid,40.0,LQR,0.025000,0.062500,-180.180000,13.814465,0.048062,0.043485,0.050351,8.802760,0.000000,0.000000,0.000000,0.019537730176110053,0.024117898628646356,-180.18,71
2024-04-29 16:26:59,039,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.88363599777222,rigid,40.0,LQR,0.025000,0.062500,-180.180000,6.289289,0.057217,0.048062,0.050351,5.964877,0.000000,0.000000,0.000000,0.013338885787601786,0.011221749081076225,-180.18,72
2024-04-29 16:26:59,095,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.93910932540894,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.875954,0.057217,0.048062,0.054928,5.640299,0.000000,0.000000,0.000000,0.012525889805352255,0.009901107612418702,-180.18,73
2024-04-29 16:26:59,151,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,81.99561715126038,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.477266,0.052640,0.048062,0.054928,7.238992,0.000000,0.000000,0.000000,0.016173725390329054,0.016859192452806336,-180.18,74
2024-04-29 16:26:59,207,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.05082035064697,rigid,40.0,LQR,0.025000,0.062500,-180.180000,5.627861,0.057217,0.048062,0.048062,6.664443,0.000000,0.000000,0.000000,0.014911381584146885,0.013937610520224682,-180.18,75
2024-04-29 16:26:59,263,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.10721516609192,rigid,40.0,LQR,0.025000,0.062500,-180.180000,8.129387,0.052640,0.050351,0.043485,8.693738,0.000000,0.000000,0.000000,0.019760467642958596,0.022444160362107612,-180.18,76
2024-04-29 16:26:59,319,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.16279911994934,rigid,40.0,LQR,0.025000,0.062500,-180.180000,4.868020,0.052640,0.048062,0.038908,9.378123,0.000000,0.000000,0.000000,0.021195895430626284,0.025318947516627128,-180.18,77
2024-04-29 16:26:59,374,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.21819829940796,rigid,40.0,LQR,0.025000,0.062500,-180.180000,13.219408,0.052640,0.043485,0.048062,8.683098,0.000000,0.000000,0.000000,0.019153402864482676,0.022857278545559627,-180.18,78
2024-04-29 16:26:59,438,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.28193712234497,rigid,40.0,LQR,0.025000,0.062500,-180.180000,6.573085,0.057217,0.043485,0.050351,7.161188,0.000000,0.000000,0.000000,0.015617476021780645,0.016153149960182384,-180.18,79
2024-04-29 16:26:59,494,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.33845281600952,rigid,40.0,LQR,0.025000,0.062500,-180.180000,9.216509,0.052640,0.048062,0.048062,8.908807,0.000000,0.000000,0.000000,0.019958896408422567,0.023364557311376315,-180.18,80
2024-04-29 16:26:59,550,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.39313244819641,rigid,40.0,LQR,0.025000,0.062500,-180.180000,5.593531,0.048062,0.048062,0.050351,10.279660,0.000000,0.000000,0.000000,0.023057413626349697,0.02941101280738445,-180.18,81
2024-04-29 16:26:59,606,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.44995713233948,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.841623,0.059506,0.048062,0.048062,7.071327,0.000000,0.000000,0.000000,0.015702500001861432,0.015070971486051079,-180.18,82
2024-04-29 16:26:59,661,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.50508141517639,rigid,40.0,LQR,0.025000,0.062500,-180.180000,13.901434,0.068660,0.054928,0.054928,3.485600,0.000000,0.000000,0.000000,0.00787511066745016,-0.0009831823434248532,-180.18,83
2024-04-29 16:26:59,718,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.5622169971466,rigid,40.0,LQR,0.025000,0.062500,-180.180000,9.324077,0.059506,0.057217,0.059506,6.017845,0.000000,0.000000,0.000000,0.013776146462748651,0.010130861438254165,-180.18,84
2024-04-29 16:26:59,773,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.61713242530823,rigid,40.0,LQR,0.025000,0.062500,-180.180000,3.000458,0.052640,0.050351,0.050351,9.456078,0.000000,0.000000,0.000000,0.02124703576858035,0.02523779798395126,-180.18,85
2024-04-29 16:26:59,829,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.67330145835876,rigid,40.0,LQR,0.025000,0.062500,-180.180000,6.325908,0.052640,0.054928,0.054928,9.051734,0.000000,0.000000,0.000000,0.020576458691488324,0.023255515271944163,-180.18,86
2024-04-29 16:26:59,885,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.72906684875488,rigid,40.0,LQR,0.025000,0.062500,-180.180000,13.235430,0.057217,0.050351,0.050351,8.354145,0.000000,0.000000,0.000000,0.018675338110186762,0.02017826391077612,-180.18,87
2024-04-29 16:26:59,941,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.78521990776062,rigid,40.0,LQR,0.025000,0.062500,-180.180000,5.959720,0.068660,0.054928,0.054928,4.339892,0.000000,0.000000,0.000000,0.009724482752240375,0.0022805048991106952,-180.18,88
2024-04-29 16:26:59,996,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.84069085121155,rigid,40.0,LQR,0.025000,0.062500,-180.180000,11.191639,0.064083,0.054928,0.054928,5.959307,0.000000,0.000000,0.000000,0.013416145114860265,0.009316635470756833,-180.18,89
2024-04-29 16:27:00,053,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.89764070510864,rigid,40.0,LQR,0.025000,0.062500,-180.180000,3.506256,0.057217,0.048062,0.054928,8.450041,0.000000,0.000000,0.000000,0.018613082312748934,0.020640251278480976,-180.18,90
2024-04-29 16:27:00,108,__main___datalog_Koopman,INFO,2024:Apr:29_16:26:54,82.95249438285828,rigid,40.0,LQR,0.025000,0.062500,-180.180000,10.143424,0.052640,0.048062,0.043485,11.263448,0.000000,0.000000,0.000000,0.025167444352000468,0.03244146576914715,-180.18,91
