2025-01-02 16:51:50,812.812,__main___datalogs,INFO,time_delta_s,program_mode,x_mm,y_mm,z_mm,current closure distance (mm), jaw force (N), current position 1, current position 2, currentDistance_mm, commandedPosition_mm, RawForceArray (count),ForceArray (N),A,B,X,Y,SL,SR,+,Stick In,Home,R,ZR,Axes 1, Axes 2,move_to_pre_grasp,move_to_grasp,grasp,lift_after_grasp,move_to_pre_release,move_to_release,release,lift_after_release,1,2,3,4,5,6,7,8,9,Mode
2025-01-02 16:51:51,564.564,__main___datalogs,INFO,0.7523336410522461,JoyConState.NORMAL,0.000000,0.000000,0.000000,84.950400, 0.042870, 1982.000000, 1630.000000, 84.950400, 60.000000, 4167.000000, 0.042870,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:51,677.677,__main___datalogs,INFO,0.8642287254333496,JoyConState.NORMAL,0.000000,0.000000,0.000000,70.538800, 0.042870, 1891.000000, 1732.000000, 70.538800, 60.000000, 4167.000000, 0.042870,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:51,772.772,__main___datalogs,INFO,0.9599781036376953,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.674400, 0.082580, 1821.000000, 1794.000000, 60.674400, 60.000000, 4178.000000, 0.082580,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:51,868.868,__main___datalogs,INFO,1.0564372539520264,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.225200, 0.035650, 1817.000000, 1796.000000, 60.225200, 60.000000, 4165.000000, 0.035650,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:51,964.964,__main___datalogs,INFO,1.1521797180175781,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, 0.021210, 1817.000000, 1797.000000, 60.151000, 60.000000, 4161.000000, 0.021210,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:52,060.060,__main___datalogs,INFO,1.2489213943481445,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.225200, 0.024820, 1817.000000, 1796.000000, 60.225200, 60.000000, 4162.000000, 0.024820,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:52,156.156,__main___datalogs,INFO,1.344538688659668,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.226200, 0.024820, 1818.000000, 1797.000000, 60.226200, 60.000000, 4162.000000, 0.024820,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:52,252.252,__main___datalogs,INFO,1.4409394264221191,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, 0.024820, 1817.000000, 1797.000000, 60.151000, 60.000000, 4162.000000, 0.024820,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:52,363.363,__main___datalogs,INFO,1.551934003829956,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.226200, 0.024820, 1818.000000, 1797.000000, 60.226200, 60.000000, 4162.000000, 0.024820,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2025-01-02 16:51:52,461.461,__main___datalogs,INFO,1.6481246948242188,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, 0.024820, 1817.000000, 1797.000000, 60.151000, 60.000000, 4162.000000, 0.024820,0,0,0,0,0,0,0,0,0,0,0,0.043182373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
