2024-08-19 10:34:52,915.915,__main___datalogs,INFO,time_delta_s,program_mode,x_mm,y_mm,z_mm,current closure distance (mm), jaw force (N), current position 1, current position 2, currentDistance_mm, commandedPosition_mm, RawForceArray (count),ForceArray (N),A,B,X,Y,SL,SR,+,Stick In,Home,R,ZR,Axes 1, Axes 2,move_to_pre_grasp,move_to_grasp,grasp,lift_after_grasp,move_to_pre_release,move_to_release,release,lift_after_release,1,2,3,4,5,6,7,8,9,Mode
2024-08-19 10:34:53,507.507,__main___datalogs,INFO,0.5919697284698486,JoyConState.NORMAL,0.000000,0.000000,0.000000,84.725800, -1.380518, 1980.000000, 1631.000000, 84.725800, 60.000000, 1486.000000, -1.380518,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:53,604.604,__main___datalogs,INFO,0.6888790130615234,JoyConState.NORMAL,0.000000,0.000000,0.000000,83.008200, -1.380518, 1969.000000, 1643.000000, 83.008200, 60.000000, 1486.000000, -1.380518,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:53,731.731,__main___datalogs,INFO,0.8162035942077637,JoyConState.NORMAL,0.000000,0.000000,0.000000,79.273200, -1.376194, 1944.000000, 1668.000000, 79.273200, 60.000000, 1487.000000, -1.376194,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:53,828.828,__main___datalogs,INFO,0.9120926856994629,JoyConState.NORMAL,0.000000,0.000000,0.000000,75.460000, -1.380518, 1915.000000, 1690.000000, 75.460000, 60.000000, 1486.000000, -1.380518,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:53,907.907,__main___datalogs,INFO,0.99253249168396,JoyConState.NORMAL,0.000000,0.000000,0.000000,72.920200, -1.389165, 1898.000000, 1707.000000, 72.920200, 60.000000, 1484.000000, -1.389165,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:54,004.004,__main___datalogs,INFO,1.088911533355713,JoyConState.NORMAL,0.000000,0.000000,0.000000,71.202600, -1.380518, 1887.000000, 1719.000000, 71.202600, 60.000000, 1486.000000, -1.380518,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:54,099.099,__main___datalogs,INFO,1.1844136714935303,JoyConState.NORMAL,0.000000,0.000000,0.000000,69.336600, -1.380518, 1876.000000, 1733.000000, 69.336600, 60.000000, 1486.000000, -1.380518,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:54,196.196,__main___datalogs,INFO,1.2808778285980225,JoyConState.NORMAL,0.000000,0.000000,0.000000,67.991000, -1.380518, 1866.000000, 1741.000000, 67.991000, 60.000000, 1486.000000, -1.380518,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:54,307.307,__main___datalogs,INFO,1.3922033309936523,JoyConState.NORMAL,0.000000,0.000000,0.000000,66.647400, -1.380518, 1858.000000, 1751.000000, 66.647400, 60.000000, 1486.000000, -1.380518,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-08-19 10:34:54,404.404,__main___datalogs,INFO,1.488877534866333,JoyConState.NORMAL,0.000000,0.000000,0.000000,65.601600, -1.380518, 1851.000000, 1758.000000, 65.601600, 60.000000, 1486.000000, -1.380518,0,0,0,0,0,0,0,0,0,0,0,0.041107177734375,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
