2024-09-02 19:15:07,416.416,__main___datalogs,INFO,time_delta_s,program_mode,x_mm,y_mm,z_mm,current closure distance (mm), jaw force (N), current position 1, current position 2, currentDistance_mm, commandedPosition_mm, RawForceArray (count),ForceArray (N),A,B,X,Y,SL,SR,+,Stick In,Home,R,ZR,Axes 1, Axes 2,move_to_pre_grasp,move_to_grasp,grasp,lift_after_grasp,move_to_pre_release,move_to_release,release,lift_after_release,1,2,3,4,5,6,7,8,9,Mode
2024-09-02 19:15:07,992.992,__main___datalogs,INFO,0.5758562088012695,JoyConState.NORMAL,0.000000,0.000000,0.000000,11.147800, -1.263781, 1489.000000, 2125.000000, 11.147800, 60.000000, 1513.000000, -1.263781,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,089.089,__main___datalogs,INFO,0.672910213470459,JoyConState.NORMAL,0.000000,0.000000,0.000000,15.253800, -1.263781, 1514.000000, 2095.000000, 15.253800, 60.000000, 1513.000000, -1.263781,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,185.185,__main___datalogs,INFO,0.7675960063934326,JoyConState.NORMAL,0.000000,0.000000,0.000000,22.949400, -1.263781, 1567.000000, 2045.000000, 22.949400, 60.000000, 1513.000000, -1.263781,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,281.281,__main___datalogs,INFO,0.8646507263183594,JoyConState.NORMAL,0.000000,0.000000,0.000000,28.854200, -1.250811, 1610.000000, 2009.000000, 28.854200, 60.000000, 1516.000000, -1.250811,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,377.377,__main___datalogs,INFO,0.959648609161377,JoyConState.NORMAL,0.000000,0.000000,0.000000,35.050800, -1.263781, 1648.000000, 1964.000000, 35.050800, 60.000000, 1513.000000, -1.263781,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,473.473,__main___datalogs,INFO,1.0565922260284424,JoyConState.NORMAL,0.000000,0.000000,0.000000,39.311200, -1.255134, 1679.000000, 1938.000000, 39.311200, 60.000000, 1515.000000, -1.255134,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,569.569,__main___datalogs,INFO,1.1515777111053467,JoyConState.NORMAL,0.000000,0.000000,0.000000,43.566600, -1.255134, 1705.000000, 1907.000000, 43.566600, 60.000000, 1515.000000, -1.255134,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,665.665,__main___datalogs,INFO,1.248727798461914,JoyConState.NORMAL,0.000000,0.000000,0.000000,46.406200, -1.263781, 1725.000000, 1889.000000, 46.406200, 60.000000, 1513.000000, -1.263781,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,761.761,__main___datalogs,INFO,1.3445580005645752,JoyConState.NORMAL,0.000000,0.000000,0.000000,49.392200, -1.255134, 1743.000000, 1867.000000, 49.392200, 60.000000, 1515.000000, -1.255134,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-09-02 19:15:08,857.857,__main___datalogs,INFO,1.4411118030548096,JoyConState.NORMAL,0.000000,0.000000,0.000000,51.410600, -1.268105, 1758.000000, 1855.000000, 51.410600, 60.000000, 1512.000000, -1.268105,0,0,0,0,0,0,0,0,0,0,0,0.058807373046875,-0.010467529296875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
