2024-12-19 11:21:33,246.246,__main___datalogs,INFO,time_delta_s,program_mode,x_mm,y_mm,z_mm,current closure distance (mm), jaw force (N), current position 1, current position 2, currentDistance_mm, commandedPosition_mm, RawForceArray (count),ForceArray (N),A,B,X,Y,SL,SR,+,Stick In,Home,R,ZR,Axes 1, Axes 2,move_to_pre_grasp,move_to_grasp,grasp,lift_after_grasp,move_to_pre_release,move_to_release,release,lift_after_release,1,2,3,4,5,6,7,8,9,Mode
2024-12-19 11:21:33,822.822,__main___datalogs,INFO,0.5765509605407715,JoyConState.NORMAL,0.000000,0.000000,0.000000,70.011400, -0.004060, 1883.000000, 1731.000000, 70.011400, 60.000000, 4154.000000, -0.004060,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:33,934.934,__main___datalogs,INFO,0.6884653568267822,JoyConState.NORMAL,0.000000,0.000000,0.000000,64.040400, -0.011280, 1848.000000, 1776.000000, 64.040400, 60.000000, 4152.000000, -0.011280,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:34,030.030,__main___datalogs,INFO,0.7842073440551758,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.226200, 0.017600, 1818.000000, 1797.000000, 60.226200, 60.000000, 4160.000000, 0.017600,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:34,127.127,__main___datalogs,INFO,0.8809502124786377,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, 0.006770, 1817.000000, 1797.000000, 60.151000, 60.000000, 4157.000000, 0.006770,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:34,223.223,__main___datalogs,INFO,0.9766955375671387,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, -0.000450, 1817.000000, 1797.000000, 60.151000, 60.000000, 4155.000000, -0.000450,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:34,334.334,__main___datalogs,INFO,1.0884349346160889,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, -0.011280, 1817.000000, 1797.000000, 60.151000, 60.000000, 4152.000000, -0.011280,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:34,446.446,__main___datalogs,INFO,1.2005748748779297,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, -0.004060, 1817.000000, 1797.000000, 60.151000, 60.000000, 4154.000000, -0.004060,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:34,543.543,__main___datalogs,INFO,1.2972626686096191,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.226200, -0.004060, 1818.000000, 1797.000000, 60.226200, 60.000000, 4154.000000, -0.004060,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:34,654.654,__main___datalogs,INFO,1.407999038696289,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, -0.004060, 1817.000000, 1797.000000, 60.151000, 60.000000, 4154.000000, -0.004060,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
2024-12-19 11:21:34,751.751,__main___datalogs,INFO,1.504709005355835,JoyConState.NORMAL,0.000000,0.000000,0.000000,60.151000, -0.004060, 1817.000000, 1797.000000, 60.151000, 60.000000, 4154.000000, -0.004060,0,0,0,0,0,0,0,0,0,0,0,0.044219970703125,-0.009246826171875,0,0,0,0,0,0,0,0,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,Object notstarted,NORMAL
